Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
TKACCDC,"(37.25, 127.09615384615384)","(37.25841346153846, 127.10576923076923)"
TKACCDA,"(37.25841346153846, 127.09615384615384)","(37.26682692307692, 127.10576923076923)"
TKACCDD,"(37.25, 127.10576923076923)","(37.25841346153846, 127.11538461538461)"
TKACCDB,"(37.25841346153846, 127.10576923076923)","(37.26682692307692, 127.11538461538461)"
TKACCBC,"(37.26682692307692, 127.09615384615384)","(37.27524038461539, 127.10576923076923)"
TKACCBA,"(37.27524038461539, 127.09615384615384)","(37.28365384615385, 127.10576923076923)"
TKACCBD,"(37.26682692307692, 127.10576923076923)","(37.27524038461539, 127.11538461538461)"
TKACCBB,"(37.27524038461539, 127.10576923076923)","(37.28365384615385, 127.11538461538461)"
TKACADC,"(37.28365384615385, 127.09615384615384)","(37.29206730769231, 127.10576923076923)"
TKACADA,"(37.29206730769231, 127.09615384615384)","(37.300480769230774, 127.10576923076923)"
TKACADD,"(37.28365384615385, 127.10576923076923)","(37.29206730769231, 127.11538461538461)"
TKACADB,"(37.29206730769231, 127.10576923076923)","(37.300480769230774, 127.11538461538461)"
TKACABC,"(37.300480769230774, 127.09615384615384)","(37.30889423076923, 127.10576923076923)"
TKACABA,"(37.30889423076923, 127.09615384615384)","(37.31730769230769, 127.10576923076923)"
TKACABD,"(37.300480769230774, 127.10576923076923)","(37.30889423076923, 127.11538461538461)"
TKACABB,"(37.30889423076923, 127.10576923076923)","(37.31730769230769, 127.11538461538461)"
TKACDBC,"(37.26682692307692, 127.13461538461539)","(37.27524038461539, 127.14423076923077)"
TKACDBA,"(37.27524038461539, 127.13461538461539)","(37.28365384615385, 127.14423076923077)"
TKACDBD,"(37.26682692307692, 127.14423076923077)","(37.27524038461539, 127.15384615384616)"
TKACDBB,"(37.27524038461539, 127.14423076923077)","(37.28365384615385, 127.15384615384616)"
TKACBCC,"(37.28365384615385, 127.11538461538461)","(37.29206730769231, 127.125)"
TKACBCA,"(37.29206730769231, 127.11538461538461)","(37.300480769230774, 127.125)"
TKACBCD,"(37.28365384615385, 127.125)","(37.29206730769231, 127.13461538461539)"
TKACBCB,"(37.29206730769231, 127.125)","(37.300480769230774, 127.13461538461539)"
TKACBDC,"(37.28365384615385, 127.13461538461539)","(37.29206730769231, 127.14423076923077)"
TKACBDA,"(37.29206730769231, 127.13461538461539)","(37.300480769230774, 127.14423076923077)"
TKACBDD,"(37.28365384615385, 127.14423076923077)","(37.29206730769231, 127.15384615384616)"
TKACBDB,"(37.29206730769231, 127.14423076923077)","(37.300480769230774, 127.15384615384616)"
TKAACDC,"(37.31730769230769, 127.09615384615384)","(37.32572115384615, 127.10576923076923)"
TKAACDA,"(37.32572115384615, 127.09615384615384)","(37.33413461538461, 127.10576923076923)"
TKAACDD,"(37.31730769230769, 127.10576923076923)","(37.32572115384615, 127.11538461538461)"
TKAACDB,"(37.32572115384615, 127.10576923076923)","(37.33413461538461, 127.11538461538461)"
TKAACBC,"(37.33413461538461, 127.09615384615384)","(37.34254807692308, 127.10576923076923)"
TKAACBA,"(37.34254807692308, 127.09615384615384)","(37.35096153846154, 127.10576923076923)"
TKAACBD,"(37.33413461538461, 127.10576923076923)","(37.34254807692308, 127.11538461538461)"
TKAACBB,"(37.34254807692308, 127.10576923076923)","(37.35096153846154, 127.11538461538461)"
TKAAADC,"(37.35096153846154, 127.09615384615384)","(37.359375, 127.10576923076923)"
TKAAADA,"(37.359375, 127.09615384615384)","(37.36778846153847, 127.10576923076923)"
TKAAADD,"(37.35096153846154, 127.10576923076923)","(37.359375, 127.11538461538461)"
TKAAADB,"(37.359375, 127.10576923076923)","(37.36778846153847, 127.11538461538461)"
TKAAABC,"(37.36778846153847, 127.09615384615384)","(37.37620192307693, 127.10576923076923)"
TKAAABA,"(37.37620192307693, 127.09615384615384)","(37.38461538461539, 127.10576923076923)"
TKAAABD,"(37.36778846153847, 127.10576923076923)","(37.37620192307693, 127.11538461538461)"
TKAAABB,"(37.37620192307693, 127.10576923076923)","(37.38461538461539, 127.11538461538461)"
TKAABCC,"(37.35096153846154, 127.11538461538461)","(37.359375, 127.125)"
TKAABCA,"(37.359375, 127.11538461538461)","(37.36778846153847, 127.125)"
TKAABCD,"(37.35096153846154, 127.125)","(37.359375, 127.13461538461539)"
TKAABCB,"(37.359375, 127.125)","(37.36778846153847, 127.13461538461539)"
TKAABAC,"(37.36778846153847, 127.11538461538461)","(37.37620192307693, 127.125)"
TKAABAA,"(37.37620192307693, 127.11538461538461)","(37.38461538461539, 127.125)"
TKAABAD,"(37.36778846153847, 127.125)","(37.37620192307693, 127.13461538461539)"
TKAABAB,"(37.37620192307693, 127.125)","(37.38461538461539, 127.13461538461539)"
TKAABBC,"(37.36778846153847, 127.13461538461539)","(37.37620192307693, 127.14423076923077)"
TKAABBA,"(37.37620192307693, 127.13461538461539)","(37.38461538461539, 127.14423076923077)"
TKAABBD,"(37.36778846153847, 127.14423076923077)","(37.37620192307693, 127.15384615384616)"
TKAABBB,"(37.37620192307693, 127.14423076923077)","(37.38461538461539, 127.15384615384616)"
TKADCCC,"(37.25, 127.15384615384616)","(37.25841346153846, 127.16346153846155)"
TKADCCA,"(37.25841346153846, 127.15384615384616)","(37.26682692307692, 127.16346153846155)"
TKADCCD,"(37.25, 127.16346153846155)","(37.25841346153846, 127.17307692307693)"
TKADCCB,"(37.25841346153846, 127.16346153846155)","(37.26682692307692, 127.17307692307693)"
TKADCDC,"(37.25, 127.17307692307693)","(37.25841346153846, 127.18269230769232)"
TKADCDA,"(37.25841346153846, 127.17307692307693)","(37.26682692307692, 127.18269230769232)"
TKADCDD,"(37.25, 127.18269230769232)","(37.25841346153846, 127.1923076923077)"
TKADCDB,"(37.25841346153846, 127.18269230769232)","(37.26682692307692, 127.1923076923077)"
TKADCBC,"(37.26682692307692, 127.17307692307693)","(37.27524038461539, 127.18269230769232)"
TKADCBA,"(37.27524038461539, 127.17307692307693)","(37.28365384615385, 127.18269230769232)"
TKADCBD,"(37.26682692307692, 127.18269230769232)","(37.27524038461539, 127.1923076923077)"
TKADCBB,"(37.27524038461539, 127.18269230769232)","(37.28365384615385, 127.1923076923077)"
TKADDAC,"(37.26682692307692, 127.1923076923077)","(37.27524038461539, 127.20192307692307)"
TKADDAA,"(37.27524038461539, 127.1923076923077)","(37.28365384615385, 127.20192307692307)"
TKADDAD,"(37.26682692307692, 127.20192307692307)","(37.27524038461539, 127.21153846153845)"
TKADDAB,"(37.27524038461539, 127.20192307692307)","(37.28365384615385, 127.21153846153845)"
TKADDBC,"(37.26682692307692, 127.21153846153845)","(37.27524038461539, 127.22115384615384)"
TKADDBA,"(37.27524038461539, 127.21153846153845)","(37.28365384615385, 127.22115384615384)"
TKADDBD,"(37.26682692307692, 127.22115384615384)","(37.27524038461539, 127.23076923076923)"
TKADDBB,"(37.27524038461539, 127.22115384615384)","(37.28365384615385, 127.23076923076923)"
TKADBCC,"(37.28365384615385, 127.1923076923077)","(37.29206730769231, 127.20192307692307)"
TKADBCA,"(37.29206730769231, 127.1923076923077)","(37.300480769230774, 127.20192307692307)"
TKADBCD,"(37.28365384615385, 127.20192307692307)","(37.29206730769231, 127.21153846153845)"
TKADBCB,"(37.29206730769231, 127.20192307692307)","(37.300480769230774, 127.21153846153845)"
TKADBDC,"(37.28365384615385, 127.21153846153845)","(37.29206730769231, 127.22115384615384)"
TKADBDA,"(37.29206730769231, 127.21153846153845)","(37.300480769230774, 127.22115384615384)"
TKADBDD,"(37.28365384615385, 127.22115384615384)","(37.29206730769231, 127.23076923076923)"
TKADBDB,"(37.29206730769231, 127.22115384615384)","(37.300480769230774, 127.23076923076923)"
TKADBBC,"(37.300480769230774, 127.21153846153845)","(37.30889423076923, 127.22115384615384)"
TKADBBA,"(37.30889423076923, 127.21153846153845)","(37.31730769230769, 127.22115384615384)"
TKADBBD,"(37.300480769230774, 127.22115384615384)","(37.30889423076923, 127.23076923076923)"
TKADBBB,"(37.30889423076923, 127.22115384615384)","(37.31730769230769, 127.23076923076923)"
TKABCBC,"(37.33413461538461, 127.17307692307693)","(37.34254807692308, 127.18269230769232)"
TKABCBA,"(37.34254807692308, 127.17307692307693)","(37.35096153846154, 127.18269230769232)"
TKABCBD,"(37.33413461538461, 127.18269230769232)","(37.34254807692308, 127.1923076923077)"
TKABCBB,"(37.34254807692308, 127.18269230769232)","(37.35096153846154, 127.1923076923077)"
TKABDAC,"(37.33413461538461, 127.1923076923077)","(37.34254807692308, 127.20192307692307)"
TKABDAA,"(37.34254807692308, 127.1923076923077)","(37.35096153846154, 127.20192307692307)"
TKABDAD,"(37.33413461538461, 127.20192307692307)","(37.34254807692308, 127.21153846153845)"
TKABDAB,"(37.34254807692308, 127.20192307692307)","(37.35096153846154, 127.21153846153845)"
TKABDDC,"(37.31730769230769, 127.21153846153845)","(37.32572115384615, 127.22115384615384)"
TKABDDA,"(37.32572115384615, 127.21153846153845)","(37.33413461538461, 127.22115384615384)"
TKABDDD,"(37.31730769230769, 127.22115384615384)","(37.32572115384615, 127.23076923076923)"
TKABDDB,"(37.32572115384615, 127.22115384615384)","(37.33413461538461, 127.23076923076923)"
TKABDBC,"(37.33413461538461, 127.21153846153845)","(37.34254807692308, 127.22115384615384)"
TKABDBA,"(37.34254807692308, 127.21153846153845)","(37.35096153846154, 127.22115384615384)"
TKABDBD,"(37.33413461538461, 127.22115384615384)","(37.34254807692308, 127.23076923076923)"
TKABDBB,"(37.34254807692308, 127.22115384615384)","(37.35096153846154, 127.23076923076923)"
TKABBDC,"(37.35096153846154, 127.21153846153845)","(37.359375, 127.22115384615384)"
TKABBDA,"(37.359375, 127.21153846153845)","(37.36778846153847, 127.22115384615384)"
TKABBDD,"(37.35096153846154, 127.22115384615384)","(37.359375, 127.23076923076923)"
TKABBDB,"(37.359375, 127.22115384615384)","(37.36778846153847, 127.23076923076923)"
TKBACAC,"(37.33413461538461, 127.23076923076923)","(37.34254807692308, 127.24038461538461)"
TKBACAA,"(37.34254807692308, 127.23076923076923)","(37.35096153846154, 127.24038461538461)"
TKBACAD,"(37.33413461538461, 127.24038461538461)","(37.34254807692308, 127.25)"
TKBACAB,"(37.34254807692308, 127.24038461538461)","(37.35096153846154, 127.25)"
TKBACBC,"(37.33413461538461, 127.25)","(37.34254807692308, 127.25961538461539)"
TKBACBA,"(37.34254807692308, 127.25)","(37.35096153846154, 127.25961538461539)"
TKBACBD,"(37.33413461538461, 127.25961538461539)","(37.34254807692308, 127.26923076923077)"
TKBACBB,"(37.34254807692308, 127.25961538461539)","(37.35096153846154, 127.26923076923077)"
TKBAACC,"(37.35096153846154, 127.23076923076923)","(37.359375, 127.24038461538461)"
TKBAACA,"(37.359375, 127.23076923076923)","(37.36778846153847, 127.24038461538461)"
TKBAACD,"(37.35096153846154, 127.24038461538461)","(37.359375, 127.25)"
TKBAACB,"(37.359375, 127.24038461538461)","(37.36778846153847, 127.25)"
TKBAAAC,"(37.36778846153847, 127.23076923076923)","(37.37620192307693, 127.24038461538461)"
TKBAAAA,"(37.37620192307693, 127.23076923076923)","(37.38461538461539, 127.24038461538461)"
TKBAAAD,"(37.36778846153847, 127.24038461538461)","(37.37620192307693, 127.25)"
TKBAAAB,"(37.37620192307693, 127.24038461538461)","(37.38461538461539, 127.25)"
TKBABAC,"(37.36778846153847, 127.26923076923077)","(37.37620192307693, 127.27884615384616)"
TKBABAA,"(37.37620192307693, 127.26923076923077)","(37.38461538461539, 127.27884615384616)"
TKBABAD,"(37.36778846153847, 127.27884615384616)","(37.37620192307693, 127.28846153846155)"
TKBABAB,"(37.37620192307693, 127.27884615384616)","(37.38461538461539, 127.28846153846155)"
TKBABDC,"(37.35096153846154, 127.28846153846155)","(37.359375, 127.29807692307693)"
TKBABDA,"(37.359375, 127.28846153846155)","(37.36778846153847, 127.29807692307693)"
TKBABDD,"(37.35096153846154, 127.29807692307693)","(37.359375, 127.3076923076923)"
TKBABDB,"(37.359375, 127.29807692307693)","(37.36778846153847, 127.3076923076923)"
TKBABBC,"(37.36778846153847, 127.28846153846155)","(37.37620192307693, 127.29807692307693)"
TKBABBA,"(37.37620192307693, 127.28846153846155)","(37.38461538461539, 127.29807692307693)"
TKBABBD,"(37.36778846153847, 127.29807692307693)","(37.37620192307693, 127.3076923076923)"
TKBABBB,"(37.37620192307693, 127.29807692307693)","(37.38461538461539, 127.3076923076923)"
TKBDABC,"(37.300480769230774, 127.32692307692307)","(37.30889423076923, 127.33653846153845)"
TKBDABA,"(37.30889423076923, 127.32692307692307)","(37.31730769230769, 127.33653846153845)"
TKBDABD,"(37.300480769230774, 127.33653846153845)","(37.30889423076923, 127.34615384615384)"
TKBDABB,"(37.30889423076923, 127.33653846153845)","(37.31730769230769, 127.34615384615384)"
TKBDBCC,"(37.28365384615385, 127.34615384615384)","(37.29206730769231, 127.35576923076923)"
TKBDBCA,"(37.29206730769231, 127.34615384615384)","(37.300480769230774, 127.35576923076923)"
TKBDBCD,"(37.28365384615385, 127.35576923076923)","(37.29206730769231, 127.36538461538461)"
TKBDBCB,"(37.29206730769231, 127.35576923076923)","(37.300480769230774, 127.36538461538461)"
TKBDBAC,"(37.300480769230774, 127.34615384615384)","(37.30889423076923, 127.35576923076923)"
TKBDBAA,"(37.30889423076923, 127.34615384615384)","(37.31730769230769, 127.35576923076923)"
TKBDBAD,"(37.300480769230774, 127.35576923076923)","(37.30889423076923, 127.36538461538461)"
TKBDBAB,"(37.30889423076923, 127.35576923076923)","(37.31730769230769, 127.36538461538461)"
TKBDBDC,"(37.28365384615385, 127.36538461538461)","(37.29206730769231, 127.375)"
TKBDBDA,"(37.29206730769231, 127.36538461538461)","(37.300480769230774, 127.375)"
TKBDBDD,"(37.28365384615385, 127.375)","(37.29206730769231, 127.38461538461539)"
TKBDBDB,"(37.29206730769231, 127.375)","(37.300480769230774, 127.38461538461539)"
TKBBCAC,"(37.33413461538461, 127.3076923076923)","(37.34254807692308, 127.31730769230768)"
TKBBCAA,"(37.34254807692308, 127.3076923076923)","(37.35096153846154, 127.31730769230768)"
TKBBCAD,"(37.33413461538461, 127.31730769230768)","(37.34254807692308, 127.32692307692307)"
TKBBCAB,"(37.34254807692308, 127.31730769230768)","(37.35096153846154, 127.32692307692307)"
TKBBCDC,"(37.31730769230769, 127.32692307692307)","(37.32572115384615, 127.33653846153845)"
TKBBCDA,"(37.32572115384615, 127.32692307692307)","(37.33413461538461, 127.33653846153845)"
TKBBCDD,"(37.31730769230769, 127.33653846153845)","(37.32572115384615, 127.34615384615384)"
TKBBCDB,"(37.32572115384615, 127.33653846153845)","(37.33413461538461, 127.34615384615384)"
TKBBCBC,"(37.33413461538461, 127.32692307692307)","(37.34254807692308, 127.33653846153845)"
TKBBCBA,"(37.34254807692308, 127.32692307692307)","(37.35096153846154, 127.33653846153845)"
TKBBCBD,"(37.33413461538461, 127.33653846153845)","(37.34254807692308, 127.34615384615384)"
TKBBCBB,"(37.34254807692308, 127.33653846153845)","(37.35096153846154, 127.34615384615384)"
TKBBACC,"(37.35096153846154, 127.3076923076923)","(37.359375, 127.31730769230768)"
TKBBACA,"(37.359375, 127.3076923076923)","(37.36778846153847, 127.31730769230768)"
TKBBACD,"(37.35096153846154, 127.31730769230768)","(37.359375, 127.32692307692307)"
TKBBACB,"(37.359375, 127.31730769230768)","(37.36778846153847, 127.32692307692307)"
TKBBAAC,"(37.36778846153847, 127.3076923076923)","(37.37620192307693, 127.31730769230768)"
TKBBAAA,"(37.37620192307693, 127.3076923076923)","(37.38461538461539, 127.31730769230768)"
TKBBAAD,"(37.36778846153847, 127.31730769230768)","(37.37620192307693, 127.32692307692307)"
TKBBAAB,"(37.37620192307693, 127.31730769230768)","(37.38461538461539, 127.32692307692307)"
TKBBABC,"(37.36778846153847, 127.32692307692307)","(37.37620192307693, 127.33653846153845)"
TKBBABA,"(37.37620192307693, 127.32692307692307)","(37.38461538461539, 127.33653846153845)"
TKBBABD,"(37.36778846153847, 127.33653846153845)","(37.37620192307693, 127.34615384615384)"
TKBBABB,"(37.37620192307693, 127.33653846153845)","(37.38461538461539, 127.34615384615384)"
TKBBBCC,"(37.35096153846154, 127.34615384615384)","(37.359375, 127.35576923076923)"
TKBBBCA,"(37.359375, 127.34615384615384)","(37.36778846153847, 127.35576923076923)"
TKBBBCD,"(37.35096153846154, 127.35576923076923)","(37.359375, 127.36538461538461)"
TKBBBCB,"(37.359375, 127.35576923076923)","(37.36778846153847, 127.36538461538461)"
TKBBBAC,"(37.36778846153847, 127.34615384615384)","(37.37620192307693, 127.35576923076923)"
TKBBBAA,"(37.37620192307693, 127.34615384615384)","(37.38461538461539, 127.35576923076923)"
TKBBBAD,"(37.36778846153847, 127.35576923076923)","(37.37620192307693, 127.36538461538461)"
TKBBBAB,"(37.37620192307693, 127.35576923076923)","(37.38461538461539, 127.36538461538461)"
TKBBBDC,"(37.35096153846154, 127.36538461538461)","(37.359375, 127.375)"
TKBBBDA,"(37.359375, 127.36538461538461)","(37.36778846153847, 127.375)"
TKBBBDD,"(37.35096153846154, 127.375)","(37.359375, 127.38461538461539)"
TKBBBDB,"(37.359375, 127.375)","(37.36778846153847, 127.38461538461539)"
TKBBBBC,"(37.36778846153847, 127.36538461538461)","(37.37620192307693, 127.375)"
TKBBBBA,"(37.37620192307693, 127.36538461538461)","(37.38461538461539, 127.375)"
TKBBBBD,"(37.36778846153847, 127.375)","(37.37620192307693, 127.38461538461539)"
TKBBBBB,"(37.37620192307693, 127.375)","(37.38461538461539, 127.38461538461539)"
TLACCCC,"(37.25, 127.38461538461539)","(37.25841346153846, 127.39423076923077)"
TLACCCA,"(37.25841346153846, 127.38461538461539)","(37.26682692307692, 127.39423076923077)"
TLACCCD,"(37.25, 127.39423076923077)","(37.25841346153846, 127.40384615384616)"
TLACCCB,"(37.25841346153846, 127.39423076923077)","(37.26682692307692, 127.40384615384616)"
TLACCAC,"(37.26682692307692, 127.38461538461539)","(37.27524038461539, 127.39423076923077)"
TLACCAA,"(37.27524038461539, 127.38461538461539)","(37.28365384615385, 127.39423076923077)"
TLACCAD,"(37.26682692307692, 127.39423076923077)","(37.27524038461539, 127.40384615384616)"
TLACCAB,"(37.27524038461539, 127.39423076923077)","(37.28365384615385, 127.40384615384616)"
TLACCBC,"(37.26682692307692, 127.40384615384616)","(37.27524038461539, 127.41346153846155)"
TLACCBA,"(37.27524038461539, 127.40384615384616)","(37.28365384615385, 127.41346153846155)"
TLACCBD,"(37.26682692307692, 127.41346153846155)","(37.27524038461539, 127.42307692307693)"
TLACCBB,"(37.27524038461539, 127.41346153846155)","(37.28365384615385, 127.42307692307693)"
TLACACC,"(37.28365384615385, 127.38461538461539)","(37.29206730769231, 127.39423076923077)"
TLACACA,"(37.29206730769231, 127.38461538461539)","(37.300480769230774, 127.39423076923077)"
TLACACD,"(37.28365384615385, 127.39423076923077)","(37.29206730769231, 127.40384615384616)"
TLACACB,"(37.29206730769231, 127.39423076923077)","(37.300480769230774, 127.40384615384616)"
TLACAAC,"(37.300480769230774, 127.38461538461539)","(37.30889423076923, 127.39423076923077)"
TLACAAA,"(37.30889423076923, 127.38461538461539)","(37.31730769230769, 127.39423076923077)"
TLACAAD,"(37.300480769230774, 127.39423076923077)","(37.30889423076923, 127.40384615384616)"
TLACAAB,"(37.30889423076923, 127.39423076923077)","(37.31730769230769, 127.40384615384616)"
TLACADC,"(37.28365384615385, 127.40384615384616)","(37.29206730769231, 127.41346153846155)"
TLACADA,"(37.29206730769231, 127.40384615384616)","(37.300480769230774, 127.41346153846155)"
TLACADD,"(37.28365384615385, 127.41346153846155)","(37.29206730769231, 127.42307692307693)"
TLACADB,"(37.29206730769231, 127.41346153846155)","(37.300480769230774, 127.42307692307693)"
TLACABC,"(37.300480769230774, 127.40384615384616)","(37.30889423076923, 127.41346153846155)"
TLACABA,"(37.30889423076923, 127.40384615384616)","(37.31730769230769, 127.41346153846155)"
TLACABD,"(37.300480769230774, 127.41346153846155)","(37.30889423076923, 127.42307692307693)"
TLACABB,"(37.30889423076923, 127.41346153846155)","(37.31730769230769, 127.42307692307693)"
TLAACCC,"(37.31730769230769, 127.38461538461539)","(37.32572115384615, 127.39423076923077)"
TLAACCA,"(37.32572115384615, 127.38461538461539)","(37.33413461538461, 127.39423076923077)"
TLAACCD,"(37.31730769230769, 127.39423076923077)","(37.32572115384615, 127.40384615384616)"
TLAACCB,"(37.32572115384615, 127.39423076923077)","(37.33413461538461, 127.40384615384616)"
TLAACAC,"(37.33413461538461, 127.38461538461539)","(37.34254807692308, 127.39423076923077)"
TLAACAA,"(37.34254807692308, 127.38461538461539)","(37.35096153846154, 127.39423076923077)"
TLAACAD,"(37.33413461538461, 127.39423076923077)","(37.34254807692308, 127.40384615384616)"
TLAACAB,"(37.34254807692308, 127.39423076923077)","(37.35096153846154, 127.40384615384616)"
TLAAACC,"(37.35096153846154, 127.38461538461539)","(37.359375, 127.39423076923077)"
TLAAACA,"(37.359375, 127.38461538461539)","(37.36778846153847, 127.39423076923077)"
TLAAACD,"(37.35096153846154, 127.39423076923077)","(37.359375, 127.40384615384616)"
TLAAACB,"(37.359375, 127.39423076923077)","(37.36778846153847, 127.40384615384616)"
TLAAAAC,"(37.36778846153847, 127.38461538461539)","(37.37620192307693, 127.39423076923077)"
TLAAAAA,"(37.37620192307693, 127.38461538461539)","(37.38461538461539, 127.39423076923077)"
TLAAAAD,"(37.36778846153847, 127.39423076923077)","(37.37620192307693, 127.40384615384616)"
TLAAAAB,"(37.37620192307693, 127.39423076923077)","(37.38461538461539, 127.40384615384616)"
TLAAABC,"(37.36778846153847, 127.40384615384616)","(37.37620192307693, 127.41346153846155)"
TLAAABA,"(37.37620192307693, 127.40384615384616)","(37.38461538461539, 127.41346153846155)"
TLAAABD,"(37.36778846153847, 127.41346153846155)","(37.37620192307693, 127.42307692307693)"
TLAAABB,"(37.37620192307693, 127.41346153846155)","(37.38461538461539, 127.42307692307693)"
TLAABAC,"(37.36778846153847, 127.42307692307693)","(37.37620192307693, 127.43269230769232)"
TLAABAA,"(37.37620192307693, 127.42307692307693)","(37.38461538461539, 127.43269230769232)"
TLAABAD,"(37.36778846153847, 127.43269230769232)","(37.37620192307693, 127.44230769230771)"
TLAABAB,"(37.37620192307693, 127.43269230769232)","(37.38461538461539, 127.44230769230771)"
TLAABBC,"(37.36778846153847, 127.44230769230771)","(37.37620192307693, 127.4519230769231)"
TLAABBA,"(37.37620192307693, 127.44230769230771)","(37.38461538461539, 127.4519230769231)"
TLAABBD,"(37.36778846153847, 127.4519230769231)","(37.37620192307693, 127.46153846153847)"
TLAABBB,"(37.37620192307693, 127.4519230769231)","(37.38461538461539, 127.46153846153847)"
TLABAAC,"(37.36778846153847, 127.46153846153847)","(37.37620192307693, 127.47115384615384)"
TLABAAA,"(37.37620192307693, 127.46153846153847)","(37.38461538461539, 127.47115384615384)"
TLABAAD,"(37.36778846153847, 127.47115384615384)","(37.37620192307693, 127.48076923076923)"
TLABAAB,"(37.37620192307693, 127.47115384615384)","(37.38461538461539, 127.48076923076923)"
TLABABC,"(37.36778846153847, 127.48076923076923)","(37.37620192307693, 127.49038461538461)"
TLABABA,"(37.37620192307693, 127.48076923076923)","(37.38461538461539, 127.49038461538461)"
TLABABD,"(37.36778846153847, 127.49038461538461)","(37.37620192307693, 127.5)"
TLABABB,"(37.37620192307693, 127.49038461538461)","(37.38461538461539, 127.5)"
TLABBAC,"(37.36778846153847, 127.5)","(37.37620192307693, 127.50961538461539)"
TLABBAA,"(37.37620192307693, 127.5)","(37.38461538461539, 127.50961538461539)"
TLABBAD,"(37.36778846153847, 127.50961538461539)","(37.37620192307693, 127.51923076923077)"
TLABBAB,"(37.37620192307693, 127.50961538461539)","(37.38461538461539, 127.51923076923077)"
TLABBBC,"(37.36778846153847, 127.51923076923077)","(37.37620192307693, 127.52884615384616)"
TLABBBA,"(37.37620192307693, 127.51923076923077)","(37.38461538461539, 127.52884615384616)"
TLABBBD,"(37.36778846153847, 127.52884615384616)","(37.37620192307693, 127.53846153846155)"
TLABBBB,"(37.37620192307693, 127.52884615384616)","(37.38461538461539, 127.53846153846155)"
TLBAAAC,"(37.36778846153847, 127.53846153846155)","(37.37620192307693, 127.54807692307693)"
TLBAAAA,"(37.37620192307693, 127.53846153846155)","(37.38461538461539, 127.54807692307693)"
TLBAAAD,"(37.36778846153847, 127.54807692307693)","(37.37620192307693, 127.55769230769232)"
TLBAAAB,"(37.37620192307693, 127.54807692307693)","(37.38461538461539, 127.55769230769232)"
TLBAABC,"(37.36778846153847, 127.55769230769232)","(37.37620192307693, 127.56730769230771)"
TLBAABA,"(37.37620192307693, 127.55769230769232)","(37.38461538461539, 127.56730769230771)"
TLBAABD,"(37.36778846153847, 127.56730769230771)","(37.37620192307693, 127.57692307692308)"
TLBAABB,"(37.37620192307693, 127.56730769230771)","(37.38461538461539, 127.57692307692308)"
TLBABAC,"(37.36778846153847, 127.57692307692308)","(37.37620192307693, 127.58653846153845)"
TLBABAA,"(37.37620192307693, 127.57692307692308)","(37.38461538461539, 127.58653846153845)"
TLBABAD,"(37.36778846153847, 127.58653846153845)","(37.37620192307693, 127.59615384615384)"
TLBABAB,"(37.37620192307693, 127.58653846153845)","(37.38461538461539, 127.59615384615384)"
TLBABBC,"(37.36778846153847, 127.59615384615384)","(37.37620192307693, 127.60576923076923)"
TLBABBA,"(37.37620192307693, 127.59615384615384)","(37.38461538461539, 127.60576923076923)"
TLBABBD,"(37.36778846153847, 127.60576923076923)","(37.37620192307693, 127.61538461538461)"
TLBABBB,"(37.37620192307693, 127.60576923076923)","(37.38461538461539, 127.61538461538461)"
TMBADDC,"(37.31730769230769, 127.90384615384616)","(37.32572115384615, 127.91346153846155)"
TMBADDA,"(37.32572115384615, 127.90384615384616)","(37.33413461538461, 127.91346153846155)"
TMBADDD,"(37.31730769230769, 127.91346153846155)","(37.32572115384615, 127.92307692307692)"
TMBADDB,"(37.32572115384615, 127.91346153846155)","(37.33413461538461, 127.92307692307692)"
TMBADBC,"(37.33413461538461, 127.90384615384616)","(37.34254807692308, 127.91346153846155)"
TMBADBA,"(37.34254807692308, 127.90384615384616)","(37.35096153846154, 127.91346153846155)"
TMBADBD,"(37.33413461538461, 127.91346153846155)","(37.34254807692308, 127.92307692307692)"
TMBADBB,"(37.34254807692308, 127.91346153846155)","(37.35096153846154, 127.92307692307692)"
TMBABCC,"(37.35096153846154, 127.88461538461539)","(37.359375, 127.89423076923077)"
TMBABCA,"(37.359375, 127.88461538461539)","(37.36778846153847, 127.89423076923077)"
TMBABCD,"(37.35096153846154, 127.89423076923077)","(37.359375, 127.90384615384616)"
TMBABCB,"(37.359375, 127.89423076923077)","(37.36778846153847, 127.90384615384616)"
TMBABAC,"(37.36778846153847, 127.88461538461539)","(37.37620192307693, 127.89423076923077)"
TMBABAA,"(37.37620192307693, 127.88461538461539)","(37.38461538461539, 127.89423076923077)"
TMBABAD,"(37.36778846153847, 127.89423076923077)","(37.37620192307693, 127.90384615384616)"
TMBABAB,"(37.37620192307693, 127.89423076923077)","(37.38461538461539, 127.90384615384616)"
TMBABDC,"(37.35096153846154, 127.90384615384616)","(37.359375, 127.91346153846155)"
TMBABDA,"(37.359375, 127.90384615384616)","(37.36778846153847, 127.91346153846155)"
TMBABDD,"(37.35096153846154, 127.91346153846155)","(37.359375, 127.92307692307692)"
TMBABDB,"(37.359375, 127.91346153846155)","(37.36778846153847, 127.92307692307692)"
TMBDABC,"(37.300480769230774, 127.94230769230768)","(37.30889423076923, 127.95192307692307)"
TMBDABA,"(37.30889423076923, 127.94230769230768)","(37.31730769230769, 127.95192307692307)"
